source_id,source_name,category,owner_org,geography,source_type,signal_type,suggested_output_route,priority_tier,automation_feasibility,access_status,final_package_status,duplicate_status,next_action,notes,evidence_source
hungerford_properties_project_pipeline,Hungerford Properties projects / land development pipeline,K_private_developer_pipeline,Hungerford Properties,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
conwest_project_pipeline,Conwest projects / land development pipeline,K_private_developer_pipeline,Conwest,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
cressey_project_pipeline,Cressey projects / land development pipeline,K_private_developer_pipeline,Cressey,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
rize_alliance_project_pipeline,Rize Alliance projects / land development pipeline,K_private_developer_pipeline,Rize Alliance,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
shape_properties_project_pipeline,Shape Properties projects / land development pipeline,K_private_developer_pipeline,Shape Properties,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
bentallgreenoak_project_pipeline,BentallGreenOak projects / land development pipeline,K_private_developer_pipeline,BentallGreenOak,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
oxford_properties_project_pipeline,Oxford Properties projects / land development pipeline,K_private_developer_pipeline,Oxford Properties,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
grosvenor_project_pipeline,Grosvenor projects / land development pipeline,K_private_developer_pipeline,Grosvenor,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
wanson_group_project_pipeline,Wanson Group projects / land development pipeline,K_private_developer_pipeline,Wanson Group,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
kingdom_development_project_pipeline,Kingdom Development projects / land development pipeline,K_private_developer_pipeline,Kingdom Development,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
infinity_properties_project_pipeline,Infinity Properties projects / land development pipeline,K_private_developer_pipeline,Infinity Properties,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
foxridge_homes_project_pipeline,Foxridge Homes projects / land development pipeline,K_private_developer_pipeline,Foxridge Homes,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
streetside_developments_project_pipeline,StreetSide Developments projects / land development pipeline,K_private_developer_pipeline,StreetSide Developments,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
mla_canada_project_launches_project_pipeline,MLA Canada project launches projects / land development pipeline,K_private_developer_pipeline,MLA Canada project launches,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
